Slutpris,Utgångspris,Antal rum,Boarea,Våning,Byggår,Avgift/månad,Driftskostnad/år,Latitudes,Longitudes,Upplåtelseform_Andel i bostadsförening,Upplåtelseform_Andelsboende,Upplåtelseform_Annat,Upplåtelseform_Bostadsrätt,Upplåtelseform_Äganderätt,Balkong_Ja,Balkong_Nej,Hiss_Ja,Hiss_Nej
18600000,16850000,4.0,143.0,3.0,1931,6435.0,6880.5,59.3361696,18.0895656,0,0,0,1,0,1,0,1,0
17250000,15975000,4.0,127.0,2.0,1895,5297.0,5400.0,59.3323399,18.0936346,0,0,0,1,0,0,1,0,1
8600000,8900000,3.0,96.0,4.0,1906,3627.0,6880.5,59.348462,18.0619165,0,0,0,1,0,1,0,1,0
18350000,23000000,5.0,144.0,2.0,1929,1272.0,11300.0,59.3283181,18.043445,0,0,0,1,0,1,0,1,0
9850000,10950000,3.0,87.0,2.0,1894,2720.0,4800.0,59.3349767,18.0854014,0,0,0,1,0,0,1,1,0
12350000,11250000,3.0,90.0,2.0,1882,4378.0,13200.0,59.3394128,18.0789045,1,0,0,0,0,1,0,0,1
16000000,17500000,4.5,140.0,2.0,1926,1956.0,13200.0,59.3274709,18.0445836,0,0,0,1,0,1,0,1,0
8795000,8795000,4.0,80.0,5.0,0,3505.0,6880.5,59.3298482,18.0486965,0,0,0,1,0,1,0,1,0
9900000,9995000,3.0,81.5,4.0,1997,4891.0,6880.5,59.335301,18.0393244,0,0,0,1,0,1,0,1,0
8550000,8295000,3.0,77.0,2.0,0,4651.0,7200.0,59.3430604,18.0581281,0,0,0,1,0,1,0,1,0
12800000,11995000,4.0,118.0,4.0,1883,6595.0,6880.5,59.3386893,18.0670237,0,0,0,1,0,1,0,1,0
5250000,5795000,3.0,72.0,3.0,1935,4176.0,7800.0,59.3719478,18.0549233,0,0,0,1,0,1,0,0,1
10900000,11900000,4.0,109.0,2.0,1887,4253.0,9240.0,59.3375299,18.0516137,0,0,0,1,0,0,1,1,0
17850000,16500000,5.0,135.0,1.0,1959,2317.0,9800.0,59.3357533,18.1005902,0,0,0,1,0,1,0,1,0
10000000,10500000,3.0,80.0,2.0,1898,2932.0,9100.0,59.3337487,18.0844385,0,0,0,1,0,1,0,0,1
5400000,5250000,3.0,75.0,1.0,1934,4912.0,6000.0,59.3344102,17.9991018,0,0,0,1,0,1,0,1,0
7600000,7795000,3.0,84.0,5.0,1982,3079.0,7200.0,59.3343977,18.0282725,0,0,0,1,0,1,0,1,0
7400000,7395000,3.0,71.0,1.0,1905,3538.0,6000.0,59.3467209,18.0622344,0,0,0,1,0,0,1,0,1
7020000,6895000,3.0,70.0,1.0,1907,3194.0,5520.0,59.3446063,18.0425372,0,0,0,1,0,0,1,1,0
12770000,11990000,7.0,147.7,2.0,1963,4000.0,6880.5,59.3259279,18.0192659,0,0,0,1,0,1,0,1,0
8000000,7990000,4.0,101.0,2.0,1979,4676.0,7940.0,59.34529,18.0327477,0,0,0,1,0,1,0,1,0
9550000,9495000,4.0,95.0,2.0,1906,2259.0,7040.0,59.3423363,18.0586183,0,0,0,1,0,1,0,1,0
18475000,19500000,5.0,141.0,1.0,1889,6209.0,12100.0,59.3380579,18.0831993,0,0,0,1,0,1,0,1,0
11500000,10250000,4.0,91.5,4.0,1998,4771.0,7400.0,59.3367708,17.9976896,0,0,0,1,0,1,0,1,0
7700000,7595000,3.0,88.0,4.0,1930,3918.0,6880.5,59.3312,18.0021818,0,0,0,1,0,1,0,1,0
6400000,6595000,3.0,66.0,2.0,1889,2505.0,6587.0,59.3389087,18.0502613,0,0,0,1,0,0,1,0,1
8100000,8495000,3.0,81.0,2.0,1910,3275.0,7900.0,59.3356089,18.0324724,0,0,0,1,0,1,0,0,1
14000000,15500000,5.0,124.0,5.0,1905,6560.0,6000.0,59.3467372,18.0619264,0,0,0,1,0,1,0,1,0
6200000,6895000,3.0,72.0,3.0,1934,5858.0,11400.0,59.3303623,18.0484181,0,0,0,1,0,1,0,1,0
10600000,0,4.0,107.0,3.0,1931,6484.0,7000.0,59.3283949,18.0339005,0,0,0,1,0,1,0,1,0
9900000,10500000,4.0,108.0,5.0,2001,5498.0,14544.0,59.3335248,18.0273664,0,0,0,1,0,1,0,1,0
10950000,10950000,3.0,88.0,6.0,1969,3359.0,9700.0,59.3371588,18.0909909,0,0,0,1,0,0,1,0,1
7600000,7475000,3.0,76.0,2.0,1924,3825.0,7800.0,59.3477442,18.0453347,0,0,0,1,0,1,0,1,0
6750000,6995000,3.0,59.0,2.0,1889,2910.0,6880.5,59.3389768,18.0505209,0,0,0,1,0,1,0,0,1
10250000,9995000,3.0,94.0,5.0,1906,4378.0,7040.0,59.3469303,18.061741,0,0,0,1,0,1,0,1,0
12350000,11750000,3.0,92.0,4.0,1923,3177.0,6880.5,59.3416811,18.0685727,0,0,0,1,0,0,1,1,0
6450000,6495000,4.0,88.0,1.0,2013,4981.0,11400.0,59.3362885,18.0149213,0,0,0,1,0,1,0,1,0
8250000,8250000,3.0,75.0,4.0,0,3053.0,5460.0,59.3393139,18.0369624,0,0,0,1,0,1,0,1,0
6300000,6250000,3.0,66.0,2.0,1982,2714.0,6880.5,59.3368466,18.067536,0,0,0,1,0,1,0,1,0
6130000,5995000,3.0,77.0,2.0,1980,3585.0,6880.5,59.3302594,18.0379278,0,0,0,1,0,1,0,1,0
10150000,10995000,3.0,97.0,2.0,1880,4902.0,6880.5,59.3411347,18.0597506,0,0,0,1,0,1,0,0,1
9350000,9800000,4.0,95.0,2.0,1971,4058.0,7800.0,59.3388106,18.0529773,0,0,0,1,0,1,0,1,0
16400000,16200000,4.0,131.0,2.0,1907,4912.0,6880.5,59.3422133,18.0307137,0,0,0,1,0,1,0,1,0
11850000,10750000,3.5,98.0,3.0,0,4862.0,8436.0,59.3454403,18.0383952,0,0,0,1,0,1,0,1,0
7150000,6595000,3.0,81.0,6.0,1974,3727.0,10778.0,59.3343722,18.0343685,0,0,0,1,0,1,0,1,0
6100000,5950000,3.0,66.0,3.0,1991,2270.0,6880.5,59.346528,18.0476212,0,0,0,1,0,1,0,1,0
27300000,28000000,6.0,186.0,4.0,1880,5935.0,6880.5,59.3323354,18.0873504,0,0,0,1,0,1,0,1,0
11400000,10500000,3.0,82.0,3.0,1881,3410.0,12600.0,59.342184,18.0811223,1,0,0,0,0,1,0,1,0
10900000,10895000,3.0,95.0,9.0,2018,5186.0,9360.0,59.3478179,18.0351225,0,0,0,1,0,1,0,1,0
8250000,7495000,3.0,66.0,3.0,1899,2764.0,8040.0,59.3317715,18.046484,0,0,0,1,0,1,0,0,1
8100000,8595000,3.0,70.0,2.0,1930,3740.0,6880.5,59.3368752,18.0533008,0,0,0,1,0,1,0,1,0
6500000,6495000,3.0,78.5,13.0,2015,4525.0,6144.0,59.3365876,18.014044,0,0,0,1,0,1,0,1,0
8000000,7900000,3.0,79.0,4.0,1973,3147.0,7200.0,59.3460794,18.0702337,0,0,0,1,0,1,0,1,0
10000000,9690000,3.0,81.0,1.0,1905,3761.0,7200.0,59.3356068,18.0840524,0,0,0,1,0,0,1,1,0
7775000,7995000,3.0,70.0,4.0,1884,3558.0,6880.5,59.3479539,18.0598731,1,0,0,0,0,1,0,0,1
9300000,9500000,4.0,83.0,2.0,1903,3721.0,13700.0,59.3444321,18.0447254,0,0,0,1,0,0,1,0,1
7400000,7400000,3.0,81.0,6.0,1974,3727.0,7000.0,59.3343722,18.0343685,0,0,0,1,0,1,0,1,0
11250000,10500000,3.0,77.0,1.0,1873,3160.0,6000.0,59.3325856,18.0851436,0,0,0,1,0,1,0,1,0
4500000,4395000,3.0,53.0,1.5,1932,2518.0,7080.0,59.3312698,18.0032357,0,0,0,1,0,0,1,0,1
6295000,6295000,3.0,68.0,5.0,1938,3269.0,6880.5,59.3312913,18.0273759,0,0,0,1,0,1,0,1,0
5995000,5995000,3.0,57.0,0.5,1931,2467.0,6880.5,59.3287958,18.0312807,0,0,0,1,0,0,1,1,0
9600000,10000000,4.0,97.0,2.5,1931,5083.0,6880.5,59.3289865,18.0299616,0,0,0,1,0,0,1,1,0
8200000,8495000,3.0,83.0,1.5,1912,3463.0,7500.0,59.3303106,18.0302352,0,0,0,1,0,1,0,1,0
10650000,10500000,3.0,85.0,2.0,1903,4966.0,10900.0,59.3410148,18.0401959,0,0,0,1,0,1,0,1,0
8850000,8995000,4.0,82.0,1.0,1989,3417.0,8500.0,59.3413667,18.0806417,0,0,0,1,0,0,1,1,0
6150000,0,3.0,65.0,2.0,1977,2338.0,6880.5,59.3346419,18.0357125,0,0,0,1,0,1,0,1,0
9000000,8995000,3.0,83.0,3.0,1928,2680.0,9636.0,59.3403831,18.0374122,0,0,0,1,0,1,0,1,0
7775000,8495000,3.5,85.5,6.0,1967,4458.0,6880.5,59.3404089,18.0511063,0,0,0,1,0,0,1,1,0
32500000,35000000,6.0,206.0,1.0,1879,6975.0,6880.5,59.3396805,18.0697687,0,0,0,1,0,0,1,0,1
8300000,7995000,4.0,98.5,8.0,1994,6835.0,6600.0,59.3306673,18.0526515,0,0,0,1,0,1,0,1,0
8200000,10300000,3.0,68.0,1.0,0,3342.0,6880.5,59.340045,18.081743,0,0,0,1,0,0,1,1,0
14995000,14995000,4.0,106.0,1.0,1961,2103.0,21000.0,59.3425063,18.0758912,0,0,0,1,0,0,1,1,0
8100000,8295000,3.5,76.0,2.0,1925,3970.0,6880.5,59.3434319,18.0370089,0,0,0,1,0,0,1,0,1
15900000,15900000,3.0,108.0,2.0,1902,3950.0,6880.5,59.3364847,18.0869285,0,0,0,1,0,1,0,1,0
12500000,12000000,5.0,124.0,3.0,1907,2321.0,28931.0,59.3468176,18.0592857,0,0,0,1,0,1,0,1,0
7400000,6995000,3.0,69.0,2.0,1913,3232.0,4000.0,59.3494033,18.0582644,0,0,0,1,0,1,0,1,0
8700000,8695000,4.0,87.0,2.0,2022,4028.0,6880.5,59.3362865,18.0509708,0,0,0,1,0,1,0,1,0
9250000,9500000,3.0,89.0,1.0,1912,5578.0,13800.0,59.3485167,18.0489114,0,0,0,1,0,1,0,1,0
18900000,19000000,3.0,120.0,2.0,1883,3000.0,6880.5,59.3331306,18.084277,0,0,0,1,0,1,0,0,1
8405000,8000000,3.0,80.0,2.0,1882,5037.0,6880.5,59.3298504,18.044486,0,0,0,1,0,1,0,1,0
10450000,10700000,3.0,102.0,1.0,1926,2516.0,10320.0,59.3395786,18.0356504,0,0,0,1,0,1,0,1,0
13825000,13150000,4.0,115.0,4.0,1913,4495.0,6000.0,59.3275581,18.0461121,0,0,0,1,0,1,0,1,0
14700000,15000000,4.0,115.0,3.0,1884,4703.0,6880.5,59.341925,18.0494298,0,0,0,1,0,1,0,1,0
8900000,8995000,3.0,87.0,4.0,1969,3998.0,6360.0,59.3402747,18.0349866,0,0,0,1,0,1,0,1,0
6650000,6995000,4.0,84.0,2.0,2020,4315.0,9480.0,59.3320741,18.0084794,0,0,0,1,0,0,1,0,1
11000000,11995000,4.0,123.0,4.0,1929,2288.0,7080.0,59.3380491,18.0356645,0,0,0,1,0,1,0,1,0
7250000,7500000,3.0,78.0,0.0,1881,3317.0,6880.5,59.3402846,18.0488734,1,0,0,0,0,0,1,1,0
8400000,8000000,3.0,69.5,5.0,1891,4524.0,13400.0,59.3410291,18.0617101,0,0,0,1,0,0,1,1,0
9550000,10900000,4.0,111.0,4.0,1913,4947.0,6880.5,59.336422,18.0362197,0,0,0,1,0,1,0,1,0
5880000,5495000,3.0,72.5,1.0,1928,3751.0,6000.0,59.3326881,18.0163158,0,0,0,1,0,0,1,0,1
6050000,5995000,3.0,53.0,1.5,1899,2664.0,8760.0,59.3452713,18.0439028,0,0,0,1,0,0,1,1,0
7900000,8995000,4.0,107.0,5.0,2009,4640.0,6880.5,59.3388066,18.0092795,0,0,0,1,0,1,0,1,0
6700000,6995000,3.0,72.1,4.0,2022,4431.0,6880.5,59.3481548,18.0336034,0,0,0,1,0,0,1,1,0
6150000,6295000,3.0,69.0,2.0,2018,3946.0,6880.5,59.3476641,18.035272,0,0,0,1,0,0,1,0,1
10750000,12495000,4.0,118.0,1.0,1967,5904.0,13200.0,59.3408338,18.0782824,0,0,0,1,0,1,0,1,0
12100000,10950000,3.5,107.0,3.0,1923,3635.0,16980.0,59.3472481,18.0457914,0,0,0,1,0,1,0,1,0
10000000,11500000,3.0,95.0,2.0,1979,3197.0,6880.5,59.3370483,18.0789695,0,0,0,1,0,1,0,1,0
9750000,8250000,3.0,84.0,2.0,1907,4366.0,6880.5,59.3422252,18.0275316,0,0,0,1,0,1,0,0,1
19800000,22975000,7.0,209.0,5.0,1889,9863.0,27200.0,59.3383662,18.0799989,0,0,0,1,0,1,0,0,1
7100000,7000000,3.0,68.2,1.0,1929,2905.0,12970.0,59.3381373,18.0388213,1,0,0,0,0,0,1,1,0
11000000,12995000,4.0,103.0,1.0,2014,5541.0,7888.0,59.3444666,18.0707072,0,0,0,1,0,0,1,1,0
12250000,12500000,4.0,110.0,2.0,1904,3058.0,6880.5,59.3469317,18.0591797,0,0,0,1,0,1,0,1,0
4925000,4395000,3.0,51.0,2.0,1929,3031.0,6800.0,59.3291464,18.0291716,0,0,0,1,0,0,1,0,1
9200000,0,3.0,74.0,2.0,1910,2915.0,10700.0,59.3417373,18.0299097,0,0,0,1,0,1,0,1,0
7900000,8350000,3.0,64.0,2.5,1893,2468.0,6880.5,59.3408473,18.0849588,0,0,0,1,0,0,1,0,1
6100000,6495000,3.0,64.0,6.0,2018,2976.0,6880.5,59.3472127,18.0347619,0,0,0,1,0,1,0,1,0
11525000,10950000,4.0,93.0,4.0,1884,2547.0,13200.0,59.3480798,18.0594219,0,0,0,1,0,1,0,1,0
11650000,10850000,3.0,92.0,4.0,1912,4194.0,6880.5,59.3456503,18.0432304,0,0,0,1,0,1,0,1,0
6750000,6795000,3.0,63.0,4.0,1908,3572.0,6880.5,59.3422198,18.0265196,0,0,0,1,0,1,0,1,0
6400000,5995000,3.0,72.0,1.5,1927,3346.0,6880.5,59.3327815,18.0174097,0,0,0,1,0,1,0,1,0
11550000,10850000,4.0,106.0,3.0,1929,4396.0,9750.0,59.3343419,18.0380795,0,0,0,1,0,0,1,1,0
45000000,49000000,7.0,275.0,2.0,1914,9843.0,6880.5,59.3398941,18.0880658,0,0,0,1,0,1,0,1,0
6950000,6800000,3.0,66.0,4.0,1897,3033.0,12600.0,59.3473256,18.0646389,0,0,0,1,0,0,1,1,0
14050000,13750000,3.0,110.0,2.0,1925,4370.0,6880.5,59.3380465,18.092425,0,0,0,1,0,1,0,1,0
6100000,5995000,3.0,64.0,5.0,1969,246.0,8000.0,59.340816,18.0487073,0,0,0,1,0,0,1,1,0
14500000,14750000,5.0,117.1,2.0,1946,3806.0,7344.0,59.3418118,18.0747122,0,0,0,1,0,1,0,1,0
38000000,45000000,6.0,202.0,5.0,1929,8015.0,6880.5,59.3375934,18.0859661,0,0,0,1,0,1,0,1,0
5900000,6095000,3.0,63.0,3.0,1969,2784.0,6880.5,59.3500087,18.0593457,0,0,0,1,0,1,0,1,0
7200000,8000000,3.0,73.0,1.0,1913,1654.0,8700.0,59.3474802,18.0605373,0,0,0,1,0,1,0,0,1
7900000,7795000,3.0,71.0,3.0,1928,2720.0,12370.0,59.3376694,18.0395864,0,0,0,1,0,1,0,1,0
5700000,6195000,3.0,58.0,3.0,1885,2993.0,6880.5,59.3488959,18.0577562,0,0,0,1,0,1,0,1,0
8300000,8395000,3.0,84.0,1.0,1897,3727.0,6880.5,59.3314452,18.0457515,0,0,0,1,0,0,1,1,0
8900000,9450000,3.0,78.0,2.0,1885,4245.0,5700.0,59.3488959,18.0577562,0,0,0,1,0,1,0,1,0
4800000,4250000,3.0,46.0,1.0,1931,1800.0,6880.5,59.3298799,18.0373951,0,0,0,1,0,0,1,1,0
6600000,6495000,3.0,71.5,8.0,2012,2833.0,6880.5,59.3320178,18.0223456,0,0,0,1,0,1,0,1,0
7562500,7495000,3.0,77.0,3.0,1981,3797.0,7080.0,59.3448182,18.0512647,0,0,0,1,0,1,0,1,0
12750000,10495000,3.0,103.0,5.0,1913,3328.0,15696.0,59.3294373,18.0464292,0,0,0,1,0,1,0,1,0
8100000,7995000,3.0,73.0,1.0,1907,1368.0,4000.0,59.3468176,18.0592857,0,0,0,1,0,1,0,1,0
7500000,7950000,3.0,77.0,1.0,0,2629.0,2200.0,59.3477666,18.059143,1,0,0,0,0,0,1,0,1
20200000,20000000,5.0,193.0,5.0,1916,2671.0,6880.5,59.3398019,18.037892,0,0,0,1,0,1,0,1,0
5730000,4995000,3.0,57.0,4.0,1938,2808.0,10950.0,59.3312913,18.0273759,0,0,0,1,0,1,0,1,0
11900000,12000000,3.0,93.0,2.0,0,3197.0,6880.5,59.3370483,18.0789695,0,0,0,1,0,1,0,1,0
7500000,8295000,3.0,83.0,4.0,1898,4558.0,6880.5,59.3373453,18.0242918,0,0,0,1,0,0,1,1,0
8200000,7700000,3.0,75.0,3.0,1890,3012.0,8400.0,59.3439773,18.0469785,0,0,0,1,0,0,1,0,1
6800000,6995000,3.0,60.0,3.0,1887,2322.0,5500.0,59.3317495,18.0435619,0,0,0,1,0,1,0,1,0
11315000,10495000,4.0,90.0,4.0,1968,4239.0,12600.0,59.3371351,18.0851846,0,0,0,1,0,1,0,1,0
4650000,4995000,3.0,59.0,4.0,1935,3683.0,6720.0,59.3285301,18.0063026,0,0,0,1,0,1,0,1,0
6995000,6995000,4.0,88.0,2.0,2015,4981.0,6880.5,59.3365876,18.014044,0,0,0,1,0,1,0,0,1
7100000,6495000,3.0,67.0,1.0,1909,2757.0,6880.5,59.3426456,18.0266555,0,0,0,1,0,0,1,1,0
9150000,9495000,3.0,91.0,3.0,1969,3819.0,6880.5,59.3392304,18.062975,0,0,0,1,0,0,1,1,0
7200000,7400000,3.0,85.0,3.0,2007,3868.0,9240.0,59.3340533,18.0246638,0,0,0,1,0,1,0,1,0
11000000,12000000,4.0,99.0,6.0,1946,5309.0,14900.0,59.3364762,18.0509629,0,0,0,1,0,1,0,1,0
7150000,7000000,3.0,70.0,1.0,1929,3628.0,10950.0,59.337833,18.0380622,0,0,0,1,0,1,0,1,0
8550000,8250000,3.0,75.0,1.0,1885,0.0,11500.0,59.329198,18.0422353,0,0,0,1,0,1,0,1,0
10000000,9295000,3.0,81.0,5.0,1929,4114.0,13200.0,59.3319176,18.0157208,0,0,0,1,0,1,0,1,0
11500000,9950000,4.0,126.0,2.0,1897,5489.0,9300.0,59.3314199,18.0470941,0,0,0,1,0,1,0,1,0
11050000,10500000,4.0,110.0,2.0,1927,4713.0,7500.0,59.33026,18.0402453,0,0,0,1,0,1,0,1,0
4500000,4250000,3.0,59.0,2.0,1939,2816.0,6880.5,59.3335576,18.0117097,0,0,0,1,0,0,1,0,1
7225000,6995000,3.0,71.0,2.0,1925,2827.0,7040.0,59.3454217,18.0373647,0,0,0,1,0,0,1,0,1
16525000,19500000,4.0,139.0,2.0,1939,4884.0,6880.5,59.3416072,18.0795579,0,0,0,1,0,1,0,1,0
23750000,0,5.0,170.0,2.0,1915,6740.0,13200.0,59.3383048,18.0926509,0,0,0,1,0,1,0,1,0
7050000,6995000,3.0,62.0,4.0,1912,3342.0,6600.0,59.3430868,18.027586,0,0,0,1,0,1,0,1,0
9350000,9500000,3.0,77.0,2.0,0,3776.0,6880.5,59.3398484,18.0852635,0,0,0,1,0,0,1,1,0
8400000,8450000,3.0,86.0,2.0,1967,3829.0,10600.0,59.341201,18.0401362,0,0,0,1,0,1,0,1,0
8200000,0,3.5,78.0,1.5,1921,4254.0,5800.0,59.3433044,18.0362608,1,0,0,0,0,1,0,1,0
10500000,10750000,3.0,86.5,3.0,1884,3890.0,6880.5,59.340594,18.0618015,0,0,0,1,0,1,0,0,1
13500000,14750000,4.0,120.0,4.0,1899,1935.0,19043.0,59.3447444,18.0590628,0,0,0,1,0,1,0,0,1
9000000,9995000,4.0,97.0,3.0,1930,3514.0,6880.5,59.328992,18.0471221,0,0,0,1,0,1,0,1,0
8900000,9500000,3.5,103.0,1.0,1928,3010.0,6880.5,59.3304514,18.0348357,0,0,0,1,0,0,1,1,0
12500000,12500000,3.0,90.0,3.0,1901,3522.0,6880.5,59.3446599,18.0461209,0,0,0,1,0,1,0,1,0
12615000,11650000,3.0,84.0,2.0,1883,0.0,6880.5,59.3431697,18.049452,0,0,0,1,0,1,0,1,0
7900000,6895000,3.0,71.0,4.0,1907,2888.0,6880.5,59.3416003,18.0297566,0,0,0,1,0,1,0,1,0
7230000,6495000,4.0,98.0,1.0,1988,5271.0,6880.5,59.3285099,18.0185443,0,0,0,1,0,0,1,1,0
8300000,7995000,3.0,73.0,2.0,1909,2053.0,6880.5,59.344424,18.0410193,0,0,0,1,0,1,0,0,1
11050000,10000000,3.0,82.0,3.0,1897,4527.0,19500.0,59.3368152,18.0931461,0,0,0,1,0,1,0,0,1
13000000,13250000,3.0,114.0,6.0,1903,3704.0,6880.5,59.342182,18.0333061,0,0,0,1,0,1,0,1,0
6150000,6549000,3.0,69.0,5.0,1929,3952.0,6880.5,59.3493531,18.0491171,1,0,0,0,0,1,0,1,0
8270000,0,3.0,76.0,7.0,1965,915.0,6880.5,59.3312805,18.0245539,0,0,0,1,0,1,0,1,0
7400000,7600000,4.0,80.0,5.0,2016,4000.0,6880.5,59.3395143,18.0151873,0,0,0,1,0,1,0,1,0
6410000,5995000,3.0,76.0,4.0,2009,3037.0,5900.0,59.3348557,18.015978,0,0,0,1,0,1,0,1,0
7300000,0,3.0,70.0,1.0,1910,1773.0,6880.5,59.3431095,18.0270834,0,0,0,1,0,1,0,1,0
23259886,24950000,6.0,177.0,1.0,1962,3511.0,25000.0,59.3425063,18.0758912,0,0,0,1,0,0,1,1,0
6500000,6495000,3.0,71.0,2.0,1943,1696.0,6880.5,59.3297135,18.0187978,0,0,0,1,0,1,0,1,0
6250000,6500000,3.0,67.0,3.0,0,3501.0,6880.5,59.3362865,18.0509708,0,0,0,1,0,1,0,1,0
8000000,8295000,4.0,82.5,1.0,0,4669.0,6880.5,59.3479011,18.0348618,0,0,0,1,0,0,1,1,0
15250000,14950000,4.0,114.0,1.0,1911,5975.0,12900.0,59.3449728,18.0672866,0,0,0,1,0,0,1,0,1
9800000,9495000,4.0,92.0,2.0,1912,4705.0,6880.5,59.3430868,18.027586,0,0,0,1,0,0,1,0,1
19000000,0,3.0,117.3,3.0,1918,3895.0,8400.0,59.3420921,18.0659532,0,0,0,1,0,1,0,1,0
15850000,13995000,6.0,145.0,2.0,1990,5522.0,6880.5,59.3398474,18.0484635,0,0,0,1,0,1,0,0,1
8995000,8995000,3.0,81.0,3.0,1882,5575.0,6880.5,59.3404676,18.0619332,0,0,0,1,0,1,0,1,0
12625000,13950000,3.0,105.0,5.0,1885,2842.0,6880.5,59.3413303,18.0496873,0,0,0,1,0,1,0,1,0
7500000,7700000,3.0,82.0,7.0,2013,3560.0,9600.0,59.3382606,18.0048819,0,0,0,1,0,1,0,1,0
11475000,11795000,3.0,91.0,1.0,1898,3578.0,4800.0,59.3442233,18.0584211,0,0,0,1,0,1,0,1,0
7100000,6695000,3.5,81.0,0.5,1924,3951.0,9096.0,59.3290131,18.0284464,0,0,0,1,0,0,1,1,0
5500000,5495000,3.0,75.0,2.0,0,5052.0,6880.5,59.3323352,18.0161955,0,0,0,1,0,0,1,0,1
7450000,7995000,3.0,72.0,1.0,1937,2052.0,6880.5,59.3419786,18.0517282,0,0,0,1,0,1,0,1,0
6000000,5995000,3.0,65.0,2.0,1933,3566.0,10800.0,59.3367505,18.0297144,0,0,0,1,0,0,1,1,0
7910000,7695000,3.0,74.0,8.0,1925,3665.0,10950.0,59.32975,18.0297194,0,0,0,1,0,0,1,1,0
14000000,14500000,3.0,108.0,6.0,1907,3196.0,8400.0,59.342886,18.0418852,0,0,0,1,0,1,0,1,0
5810000,5250000,3.0,67.0,3.0,2010,2871.0,4800.0,59.3399246,18.0072041,0,0,0,1,0,1,0,1,0
8100000,8250000,3.0,76.0,3.0,1932,3086.0,6880.5,59.3289658,18.0323131,0,0,0,1,0,1,0,1,0
12000000,11500000,4.0,107.0,1.0,1916,4340.0,10190.0,59.3428361,18.0304848,0,0,0,1,0,0,1,1,0
9750000,10400000,3.0,86.0,4.0,1898,4356.0,10000.0,59.33384,18.0365588,0,0,0,1,0,1,0,0,1
10350000,10495000,3.0,90.0,4.0,1902,2730.0,6880.5,59.3453776,18.0442526,0,0,0,1,0,1,0,1,0
10100000,10500000,4.5,113.0,2.0,1928,4412.0,9600.0,59.3381687,18.0346303,0,0,0,1,0,0,1,1,0
11700000,12495000,4.0,92.0,5.0,1905,2955.0,10000.0,59.3362246,18.0337354,0,0,0,1,0,1,0,1,0
7650000,7950000,3.0,88.0,5.0,2003,5335.0,15156.0,59.3263951,18.0130634,0,0,0,1,0,1,0,1,0
13200000,11700000,4.0,100.0,5.0,1924,4287.0,4000.0,59.3428624,18.0664088,0,0,0,1,0,1,0,1,0
25000000,26500000,5.0,168.0,4.0,1880,5214.0,6880.5,59.3341914,18.087194,0,0,0,1,0,1,0,1,0
5600000,5895000,3.0,74.0,4.0,2013,3795.0,8500.0,59.3356832,18.0126501,0,0,0,1,0,1,0,1,0
7400000,6700000,3.0,65.4,6.0,1979,846.0,9070.0,59.3388975,18.0527459,0,0,0,1,0,0,1,1,0
11800000,10950000,3.0,90.0,3.0,1912,3735.0,6000.0,59.3432129,18.0286766,0,0,0,1,0,1,0,1,0
6700000,6950000,3.0,64.0,2.0,1931,1634.0,5400.0,59.3379779,18.057235,0,0,0,1,0,1,0,1,0
7675000,7495000,3.0,81.0,2.0,1901,3701.0,6880.5,59.3452713,18.0439028,0,0,0,1,0,0,1,0,1
10800000,9995000,4.0,108.0,1.0,1910,4927.0,5880.0,59.3459316,18.0443563,0,1,0,0,0,1,0,1,0
32000000,35000000,5.0,187.0,1.0,1895,3049.0,6880.5,59.3334674,18.0807386,0,0,0,1,0,0,1,0,1
6060000,5995000,3.0,73.5,4.0,2007,3493.0,9396.0,59.334268,18.024018,0,0,0,1,0,1,0,1,0
12500000,12500000,3.0,95.0,3.0,1886,5211.0,6800.0,59.3428351,18.0803301,0,0,0,1,0,1,0,1,0
9050000,8950000,4.0,87.0,2.0,1905,4754.0,8500.0,59.3478826,18.063851,0,0,0,1,0,0,1,0,1
9550000,9295000,4.0,93.0,3.0,1887,4273.0,10918.0,59.3438742,18.0512024,0,0,0,1,0,1,0,1,0
8100000,7295000,3.0,89.0,2.0,1923,3877.0,8400.0,59.3482491,18.0448768,0,0,0,1,0,1,0,1,0
5375000,5425000,3.0,68.0,8.0,1994,5216.0,8556.0,59.3306673,18.0526515,0,0,0,1,0,1,0,1,0
8800000,9995000,3.0,60.0,4.0,1900,3000.0,6880.5,59.3419727,18.0430664,1,0,0,0,0,1,0,1,0
12000000,12950000,4.0,120.0,1.0,1910,5015.0,6880.5,59.3356499,18.0322364,0,0,0,1,0,1,0,1,0
7350000,7500000,3.0,72.0,3.0,1913,2622.0,6880.5,59.3474802,18.0605373,0,0,0,1,0,1,0,0,1
12500000,13750000,4.0,102.0,2.0,1890,4038.0,6880.5,59.3439773,18.0469785,0,0,0,1,0,0,1,0,1
10750000,11000000,4.0,89.0,4.0,1922,3420.0,12000.0,59.3426251,18.0690257,0,0,0,1,0,1,0,1,0
11000000,10750000,3.0,79.0,1.0,1898,2932.0,6880.5,59.3337487,18.0844385,0,0,0,1,0,1,0,0,1
19100000,18950000,5.0,167.0,4.0,1902,5477.0,6880.5,59.343875,18.058448,0,0,0,1,0,1,0,1,0
8995000,8995000,3.0,80.0,4.0,1891,3687.0,5520.0,59.3324792,18.0426801,0,0,0,1,0,1,0,1,0
